Gene Symbol
B3GALNT1
B3GALNT2
B3GNT2
B3GNT5
BABAM1
BACE2
BAG4
BAG5
BARD1
BAZ1A
BBS10
BBS2
BBS4
BC015774 
BC030152
BC041025
BC062753
BCAS2
BCKDHB
BCL10
BCL11A
BCL2L2
BCL2L2-PABPN1 
BCOR
BCS1L
BET1
BICD2
BIRC5 
BIRC6
BIVM
BLM
BLMH
BLOC1S5-TXNDC5 
BLVRA
BLZF1
BMI1 
BMS1
BMS1P20
BMS1P5
BMS1P6
BNIP2
BOD1L1
BOLA1
BOLA3
BORA
BRCA1
BRCA2
BRCC3
BRD7
BRE
BRI3BP
BRI3BP 
BRIP1
BRIX1
BTBD1
BTBD10
BTBD3
BTK
BUB1
BUB1B
BUB3
BUD13
C10orf32
C11orf1
C11orf31
C11orf57
C11orf58
C11orf73
C11orf74
C12orf4
C12orf60
C12orf76
C14orf166
C14orf169
C14orf93
C15orf40
C15orf41
C15orf57
C16orf59
C16orf62
C16orf87
C16orf95
C17orf58
C17orf75
C18orf21
C18orf32 
C18orf54
C19orf40
C1GALT1C1
C1orf112
C1orf131
C1orf174
C1orf198
C1orf216
C1orf50
C1orf50 
C22orf29 
C2CD2
C2CD3
C2CD5
C2orf43
C2orf49
C2orf68
C2orf74 
C3orf38
C4orf27
C4orf3
C4orf32
C4orf33
C4orf46
C4orf46 
C5orf15
C5orf22
C5orf28
C5orf34
C6orf120
C6orf203
C6orf211
C6orf57
C7orf50
C7orf55
C7orf55-LUC7L2 
C7orf60
C8orf59
C9orf40
C9orf41
C9orf64
C9orf85
CA5B 
CA5BP1
CAAP1
CAB39L
CALML4
CAMKMT
CAMSAP1
CAMTA2
CAND1
CAND2
CAPN2
CAPZA1
CAPZB
CARD16
CARKD
CARS2
CASC4
CASK
CASP6
CASP7
CASP8AP2
CAST
CBR4
CBX1
CBX3
CBX5
CBY1
CCAR1
CCBL2
CCDC104
CCDC109B
CCDC112
CCDC12
CCDC132
CCDC138
CCDC14
CCDC167
CCDC169
CCDC18
CCDC25
CCDC28B
CCDC34
CCDC43
CCDC50
CCDC51
CCDC53
CCDC58
CCDC59
CCDC68
CCDC82
CCDC88A
CCDC88C
CCDC90B
CCHCR1
CCNB1
CCNB2
CCNC
CCNE1
CCNH
CCNY
CCNYL1
CCT2
CCT3 
CCT4
CCT6A
CCT7
CCT8
CCZ1 
CD36
CD47
CDAN1
CDC123
CDC16
CDC20
CDC23
CDC25A
CDC40
CDC42BPA
CDC45
CDC6
CDC7
CDC73
CDCA3
CDCA4
CDCA5
CDCA7
CDCA7L
CDCA8
CDH1
CDK10
CDK2
CDK5RAP1
CDK5RAP3
CDK8
CDKAL1
CDS2
CDT1
CENPF
CENPH
CENPI
CENPJ
CENPK
CENPL
CENPM
CENPO
CENPQ
CENPW
CEP120
CEP128
CEP135
CEP170 
CEP19
CEP192
CEP290
CEP41
CEP57
CEP63
CEP72
CEP78
CEP83
CERS2
CERS5
CERS6
CETN3
CFDP1
CFL2
CHAC2
CHAF1A
CHAMP1
CHCHD3
CHD1L
CHD6
CHEK1
CHEK2
CHID1
CHM
CHML
CHMP2B
CHMP4A 
CHRAC1
CHST2
CHSY1
CHTF18
CHTOP
CHUK
CHURC1
CINP
CIPC
CKAP5
CKLF
CKLF 
CKMT2-AS1
CLASP2
CLCC1
CLCN4
CLDN22 
CLGN
CLK2
CLN5
CLNS1A
CLOCK
CLTC
CLUAP1
CLYBL
CMC1
CMSS1
CMTR1
CMTR2
CNEP1R1
CNIH1
CNOT11
CNOT6
CNP
CNPY2
CNRIP1
CNTRL
COA5
COCH
COG2
COG5
COG6
COG7
COIL
COMMD1
COMMD10
COMMD2
COMMD3
COMMD4
COMMD6
COMMD8
COPB1
COPB2
COPG2
COPS3
COPS4
COPS5
COPS6
COPS7A
COPS8
COQ2
COQ5
COQ7
COQ9
COX1
COX10
COX11
COX15
COX16
COX16 
COX17 
COX18
COX3 
COX4I1
COX5A
COX6B1
COX6C
COX7A2
COX7A2L
COX7A2P2 
COX7C
COX8A
CPPED1
CPQ
CPSF2
CPSF3
CPVL
CRCP
CREB3L4
CRLS1
CRNKL1
CRTC3
CRYBB2P1
CRYL1
CRYZL1
CSE1L
CSGALNACT2
CSNK1G1
CSNK1G3
CSNK2A1 
CSPP1
CSTF2
CSTF2T
CSTF3
CTA-390C10.10
CTB-12A17.3
CTC-428G20.3
CTC-429P9.3
CTCF
CTDSPL2
CTNND1 
CTPS1
CTPS2
CTSZ
CUL1
CUL2
CUL3
CUTC
CUX1
CWC22
CWC27
CWF19L2
CXADR
CXXC5
CXorf57
CYB5R4
CYCS
CYP2R1
CYTL1
DAB1 
DARS
DAZAP1
DBF4B
DBR1
DCAF7
DCAKD
DCLRE1A
DCLRE1C
DCTN3
DDHD2
DDIAS
DDX1
DDX10
DDX11
DDX11 
DDX18
DDX20
DDX23
DDX26B
DDX46
DDX5 
DDX50
DDX55
DDX58
DDX59
DECR1
DECR2
DEGS1
DEK
DENND1A
DENND1B
DENND4C
DENND6A
DENR
DEPDC1B
DEPDC5
DERA
DET1
DGCR8 
DGUOK
DHFR
DHRS4 
DHRS4-AS1
DHRS7B
DHTKD1
DHX15
DHX29
DHX9
DIAPH3
DICER1
DIEXF
DIS3
DIS3L
DIS3L2
DKC1 
DKFZP434I0714 
DKFZP586I1420
DLAT
DLC1
DLD
DLGAP5
DMAP1
DMTF1
DNA2
DNAJB14
DNAJC13
DNAJC15
DNAJC17
DNAJC19
DNAJC24
DNAJC25 
DNAJC30
DNAJC6
DNAJC9
DNAL4
DNM1L
DNMT1
DOCK7
DOCK8
DOCK9
DOLPP1
DONSON
DOPEY1
DPH5
DPH6
DPM1
DPP8
DPY19L1
DPY19L2P2
DPY19L3
DPY19L4
DPY30
DPYSL2
DQ597730 
DRG1
DROSHA
DSCC1
DSG2
DSN1
DTD2
DTL
DTX3L
DTYMK
DUS4L
DUSP22
DUT
DVL1
DYNC1I2
DYNC1LI1
DYNC2LI1
DYNLT1
DYNLT3
DYRK2
DZIP3
E2F8
EBNA1BP2 
ECH1
ECHDC1
ECI1
ECI2
EDRF1
EEA1
EED
EEF1A1
EEF1B2 
EEF1D
EEF1E1
EEF1G 
EEF2K 
EFCAB11
EFCAB4B
EFCAB7
EFHC1
EFR3A
EFTUD1
EHBP1
EHHADH
EHMT1
EID1
EID2
EIF1AX
EIF2A
EIF2AK2
EIF2AK4
EIF2B3
EIF2B5
EIF2D
EIF2S3
EIF3D
EIF3E
EIF3F
EIF3H
EIF3L
EIF3M
EIF4B
EIF4E
EIF4E2
EIF4ENIF1
EIF4G3
EIF4H
ELK4
ELMOD2
ELOVL1 
ELOVL5
ELP3
ELP4
EMC1
EMC2
EMC7
EME1
ENDOG
ENOPH1
ENOSF1
ENOX2
ENTPD1-AS1
EP400
EP400NL
EPCAM
EPDR1
EPRS
EPS15
EPSTI1
EPT1
ERAP1
ERCC1
ERCC3
ERCC4
ERCC5
ERCC6L
ERCC6L2
ERGIC2
ERGIC3
ERH
ERI2
ERLEC1
ERLIN1
ERLIN2
ERMARD
ERMP1
ERVK3-1 
ESD
ESF1
ESPL1
ESYT2
ETAA1
ETFA
ETFDH
EVI5
EXO1
EXO5
EXOC1
EXOC2
EXOC4
EXOC5
EXOC6
EXOC7
EXOSC1
EXOSC10
EXOSC2
EXOSC3
EXOSC6
EXOSC8
EXT2
F8A1 
FADD
FADS1 
FAF1
FAF2
FAHD2A
FAM102B
FAM109B
FAM111A
FAM114A2
FAM115A 
FAM117B
FAM118A
FAM120A
FAM120B
FAM122B
FAM126A
FAM149B1
FAM156A 
FAM161A
FAM162A
FAM172A
FAM173B
FAM174A
FAM175A
FAM175B
FAM178A
FAM192A
FAM199X
FAM19A2
FAM200B
FAM204A
FAM206A
FAM213B
FAM219B
FAM220A
FAM24B
FAM35A
FAM3C
FAM45A 
FAM50B
FAM63B
FAM72A 
FAM73B
FAM89A 
FAM92A1
FAM96A
FAM98A
FAM98B
FAM98C
FAN1
FANCA
FANCC
FANCD2
FANCF
FANCG
FANCI
FANCL
FANCM
FAR1
FARP2
FARS2
FARSB
FASTKD1
FASTKD2
FASTKD3
FBL
FBXL12
FBXO21
FBXO22
FBXO25
FBXO38
FBXO4
FBXO45
FBXO5
FBXW2
FCF1 
FCHSD2
FDPS
FEN1
FER
FEZ2
FGFR3
FGGY
FH
FIG4
FIGNL1
FIP1L1
FITM2
FKBP14
FKBP15
FKBP3
FLJ32255
FLJ45482
FLVCR1
FN3KRP
FNDC3A
FOXK1
FOXM1
FOXRED1
FPGT
FRA10AC1
FRAT1
FSBP 
FSD1L
FTO
FTSJ2
FUBP1
FUCA2
FUNDC1
FXN
FYCO1
FZD1
FZD6
GABPB1-AS1
GABPB2
GALC
GALNT1
GALNT11
GALNT6
GALT
GAN
GAPDH
GAR1
GAS5 
GBAS
GCFC2
GCOM1 
GCSH 
GDAP2
GDI2
GDPD1
GEMIN2
GEMIN6
GEN1
GFI1B
GFM1
GFM2
GGCT
GGH
GIN1
GINS1
GINS2
GINS3
GINS4
GIT2
GJA9 
GJA9-MYCBP 
GLB1 
GLCCI1
GLCE
GLIDR
GLIPR2
GLMN
GLO1
GLOD4
GLRX
GLT8D1
GLTSCR2 
GMCL1
GMCL1 
GMFB
GMNN
GMPS
GNA11
GNAI1
GNAQ
GNB1
GNB2L1 
GNB4
GNG10
GNG2
GNL2
GNPAT
GNPDA2
GNPTAB
GOLGA1
GOLGA2P5
GOLGA6L4 
GOLGA8A
GOLGA8A 
GOLPH3
GOLPH3L
GOPC
GOSR1
GOT2
GPALPP1
GPAM
GPATCH1
GPATCH11
GPATCH2
GPATCH2L
GPD2
GPHN
GPKOW
GPN3
GPR180
GRPEL2
GRSF1
GSAP
GSE1
GSG2
GSK3B
GSPT2
GSS
GSTCD
GSTK1
GSTO1
GSTT1
GTDC1
GTF2E1
GTF2F2
GTF2H2 
GTF2H2B
GTF2H3
GTF2H5
GTF2IRD2
GTF3C3
GTF3C6
GTPBP10 
GTPBP3
GTPBP4 
GTPBP8
GTSE1 
GTSF1
GUF1
GUSB
GUSBP3 
GUSBP5
H2AFV
H2AFY
H2AFZ
HADH
HARS 
HAT1
HAUS1
HAUS4 
HAUS5
HAUS6
HAUS7
HAUS8
HBS1L
HCG8 
HDAC1
HDAC4
HDDC2
HDGFRP3
HDHD1
HDHD2
HEATR5A
HEATR5B
HEATR6
HEBP2
HEIH
HELLS
HELQ
HEMK1
HENMT1
HERC2
HERC4
HERC6
HEXA
HEXB
HIATL1
HIBADH
HIC2
HIGD1A
HINT1
HINT2
HIRA
HIRIP3
HK1
HK2
HKR1
HLTF
HMG20A
HMGA2
HMGB1
HMGB1P4 
HMGB3
HMGB3P1
HMGCR
HMGCS1
HMGN1
HMGN1 
HMGN2
HMGN3
HMGN4
HMGN5
HMGXB4
HMMR
HN1L
HNRNPA0
HNRNPA1 
HNRNPA1P3 
HNRNPA1P37 
HNRNPA3
HNRNPA3 
HNRNPAB
HNRNPD
HNRNPDL
HNRNPK
HNRNPLL
HNRNPR
HNRNPU
HNRNPUL2
HOOK1
HOOK3
HOXB2
HPRT1
HPS3
HPS4
HS2ST1
HSD17B10
HSD17B12
HSD17B4
HSD17B8
HSDL1
HSDL2
HSF2
HSP90AA1
HSPA14
HSPA4L
HSPB11
HSPE1
HTATSF1
HTRA2
HTT
HUS1
IARS
IARS2
IBTK
ICA1
ICE1
ICE2
ICMT
ICT1
IDH2
IER3IP1
IFI44
IFIH1
IFNGR2
IFT52
IFT74
IFT81
IFT88
IKBIP
IKBKAP
IKZF1
IL10RB
ILF3-AS1
IMMP1L
IMMP2L
IMMT
IMPA1
IMPA2
IMPACT
INIP
INPP4A
INPP5A
INPP5F
INSIG2
INTS10
INTS12
INTS2
INTS3
INTS4
INTS7
INTS8
INTS9
IPMK
IPO4 
IPO5
IPO7
IPO8
IPO9
IPP
IPW 
IQCB1
IQGAP2
IRAK1BP1
IRF6
ISCA2
ISOC1
ITFG1
ITGA4
ITGAV
ITGB1BP1
ITGB3BP
ITPKB
ITSN2
JADE1
JADE3
JKAMP
JMJD4
JMJD7 
KATNBL1
KBTBD4
KBTBD4 
KBTBD6
KBTBD7
KBTBD8
KCNH2
KCTD18
KCTD3
KDELC1
KDELC2
KDELR2
KDM1A
KDM2B
KDM5A
KDSR
KHDRBS1
KIAA0101
KIAA0586
KIAA1109
KIAA1143
KIAA1211
KIAA1279
KIAA1429
KIAA1430
KIAA1524
KIAA1731
KIAA1841
KIF11
KIF13A
KIF15
KIF16B
KIF1B
KIF20B
KIF21A
KIF3A
KIF3B
KIF4A
KIFAP3
KIN
KIT
KLF11
KLHDC10
KLHL2
KLHL20
KLHL26
KLHL42
KLHL7
KLHL9
KNOP1
KNTC1
KPNA2
KPNA3
KPNA5
KPNB1
KRBOX4
KRCC1
KRIT1
KRR1
KRT10
KRTCAP2
KTI12 
L3MBTL3
LACTB2
LAGE3
LANCL1
LANCL2
LAP3
LARP7
LARS
LARS2
LATS1
LBR
LCLAT1
LCMT1
LCMT2
LDHA
LDHB
LDLRAD4
LEO1
LEPROTL1
LETMD1
LHFP
LHFPL2
LIAS
LIG1
LIG4
LIMA1
LIMD1
LIMS1 
LIN7C
LINC00116
LINC00342
LINC00493
LINC00621
LINC00657
LINC00667
LINC00674
LINC00909
LINC00938
LINC00960
LINC00969
LINC00998
LINC01133
LINS
LL22NC03-N27C7.1 
LMAN1
LMAN2
LMBRD1
LMBRD2
LMLN
LMNB1
LMNB2
LMO2
LNPEP
LOC100129361
LOC100133315
LOC100272216
LOC100506248 
LOC100506302
LOC100506469
LOC100506538 
LOC100506548 
LOC100506844
LOC100508408 
LOC100996643 
LOC100996668 
LOC100996782 
LOC101060363 
LOC101060405 
LOC101060521 
LOC101927137 
LOC101927420
LOC101928000
LOC101928047
LOC101928061 
LOC101928143 
LOC101928487
LOC101928747 
LOC101928806
LOC101928852 
LOC101929072 
LOC101929087 
LOC101929147
LOC101929232 
LOC101929240 
LOC101929336 
LOC101929740 
LOC101929841 
LOC101929857 
LOC101929864 
LOC101930059 
LOC101930324 
LOC101930578 
LOC102724017
LOC102724112 
LOC102724356
LOC102724441 
LOC102724517 
LOC102724985 
LOC103344931
LOC145783 
LOC158402
LOC158402 
LOC283357
LOC284009 
LOC284926
LOC389834 
LOC389906
LOC441259 
LOC441528
LOC646214
LOC727820
LOC728554 
LOC728613
LOC93622
LPGAT1
LRBA
LRCH1
LRCH3
LRP11
LRP6
LRPPRC
LRR1
LRRC37A2
LRRC40
LRRC58
LRRC8B
LRRCC1
LSM11
LSM3
LSM4
LSM5
LSM6
LTV1
LUC7L2
LUZP1
LXN
LYAR
LYPLAL1
LYRM2
LYRM4
LYRM5
LYRM7
LZIC
LZTFL1
M6PR
M6PR 
MAD1L1
MAD2L1
MAD2L2
MAGEH1
MAGOH 
MAGOHB
MAGT1
MAK16
MALT1
MAN1A2
MAN2A1
MAN2B1
MANBAL
MANEA
MANSC1
MAP3K13
MAP3K4
MAP3K5
MAP3K7
MAP4K3
MAP9
MAPK1IP1L
MAPK8
MAPK9
MAPKAP1
MAPRE2
MATR3
MATR3 
MAVS
MB21D1
MBD2
MBIP
MBLAC2
MBOAT1
MBP
MBTPS2
MCAM 
MCCC1
MCEE
MCM10
MCM2
MCM3
MCM3AP-AS1
MCM4
MCM6
MCM7
MCM8
MCM9
MCMBP
MCPH1
MCTP2
MCTS1
MCU
MCUR1
MDC1
MDH1
MDM1
MDN1
ME3
MEAF6
MECR
MED1
MED11
MED14
MED24 
MED27
MED29
MED4
MED6
MED7
MED8
MELK
METAP1
METAP1D
METAP2
METTL10
METTL13
METTL15
METTL17
METTL18
METTL21A
METTL2A 
METTL2B
METTL3
METTL5
METTL6
METTL8
MFAP1
MFAP3
MFN1
MFSD8
MGA
MGAT2
MGC70870
MGLL
MGMT
MIB1
MICU2
MID1
MIER3
MINOS1
MIOS
MIR1244-3
MIR21 
MIR3682
MIR3934 
MIR4784 
MIR5193 
MIR600 
MIR6132 
MIR6741 
MIR6778 
MIR6805 
MIR6878 
MIR6890 
MIR7109 
MIS12
MIS18A
MITD1
MITF
MKKS
MKL2
MKRN2
MKS1
MLH1
MLLT3
MMAB
MMGT1
MNAT1
MND1
MNS1
MOB3B
MOB4
MPC1
MPDU1
MPG
MPHOSPH6
MPHOSPH8
MPPE1
MPRIP
MRE11A
MRI1
MRPL1
MRPL10
MRPL11
MRPL13
MRPL16
MRPL19
MRPL20
MRPL22
MRPL3
MRPL30
MRPL33
MRPL34
MRPL35
MRPL37
MRPL39
MRPL42
MRPL45
MRPL46
MRPL47
MRPL48
MRPL50
MRPL51
MRPL51 
MRPL9
MRPS10
MRPS11
MRPS14
MRPS18B
MRPS18C
MRPS22
MRPS24 
MRPS27
MRPS28
MRPS30
MRPS31
MRPS33
MRPS35
MRPS9
MRS2
MSANTD3
MSANTD4
MSH2
MSH3
MSH5 
MSH5-SAPCD1 
MSH6
MSRB2
MTA1
MTAP
MTBP
MTCH2
MTERF1
MTERF2
MTERF3
MTERF4
MTF2
MTFR1
MTFR1L
MTFR2
MTHFD1
MTHFD2
MTHFD2L
MTIF2
MTMR1
MTMR12
MTMR2
MTMR6
MTMR9
MTO1
MTOR
MTPAP
MTR
MTRF1
MTSS1
MTX2
MTX3
MUC1
MUM1
MYB
MYBL2
MYCBP2
MYEOV2
MYH10
MYO18A 
MYO9A
MYSM1
MZT2A 
N4BP1
N4BP2
N6AMT1
N6AMT2
NAA15
NAA30
NAA35
NAA40
NAA50
NABP1
NACA
NAE1
NAGA
NANP
NAP1L1
NAP1L5
NAPEPLD
NARS
NASP
NASP 
NAT1
NAT14
NBEAL1 
NBPF3
NCAPD3
NCAPG2
NCAPH
NCKAP1
NCKAP1L
NCOR1
ND3 
ND4
ND6
NDC1
NDC80
NDFIP2
NDUFA1
NDUFA10
NDUFA4
NDUFA5
NDUFA6
NDUFA7
NDUFA8
NDUFA9
NDUFAB1
NDUFAF1
NDUFAF2
NDUFAF5
NDUFAF7
NDUFB1
NDUFB3
NDUFB4
NDUFB5
NDUFB6
NDUFB7
NDUFB8
NDUFB9
NDUFC1
NDUFC2 
NDUFS1
NDUFS2
NDUFS3
NDUFS3 
NDUFS4
NDUFS5 
NDUFS6
NDUFV1
NEDD1
NEDD4
NEDD8
NEIL3
NEK1
NEK4
NEMF
NF2
NFU1
NFXL1
NFYB
NGLY1
NHLRC3
NIF3L1
NIFK-AS1
NIP7
NIPA1
NIPA2
NIPAL3
NIPSNAP3A
NKAP
NKTR
NMD3
NME1
NME1-NME2 
NME7
NMI
NMRK1
NMT1
NMT2
NNT-AS1
NOC3L
NOM1
NOP58
NPAT
NPHP4
NPM1
NR2C2AP
NR2F6
NRAS
NREP
NRF1
NRIP1
NSA2
NSL1
NSMCE1
NSMCE2
NSMCE4A
NSRP1
NSUN4
NT5C1B-RDH14 
NT5DC1
NUBP1
NUCB2
NUCKS1
NUDCD2
NUDT1
NUDT12
NUDT19
NUDT21
NUDT6
NUDT7
NUF2
NUFIP2
NUP107
NUP133
NUP155
NUP205
NUP210
NUP35
NUP37
NUP43
NUP54
NUP62CL
NUP85
NUP93
NVL
NXT2
OARD1
OBFC1
OGFOD3
OGFRL1
OGG1
OIP5
OLA1
OMA1
OPA1
OR7E37P
ORAOV1
ORC1
ORC2
ORC3
ORC4
ORC5
ORC6
OSBPL11
OSBPL1A
OSBPL3
OSBPL8
OSGEPL1
OTUD6B
OTUD6B-AS1
OXA1L
OXCT1
OXNAD1
OXSM
P2RY1
P4HA1
P4HTM
PAAF1
PACRGL
PAFAH1B1
PAICS
PAIP1
PAK1IP1
PALB2
PAM
PAN2
PAPD7
PAQR3
PAQR4
PAQR8
PARG
PARK7
PARN
PARP1
PARP11
PARP14
PARP2
PARP4
PARP9
PARPBP
PASK
PAXBP1
PAXIP1
PBK
PBX3
PCBD2
PCCA
PCCB
PCGF6
PCMT1
PCNA
PCNXL4
PCTP
PCYOX1L
PDCD2
PDCD6IP
PDCD7
PDCL3 
PDE12
PDE3B
PDE6D
PDGFC
PDHA1
PDHB
PDHX
PDP1
PDS5A
PDS5B
PDSS2
PDZD11
PER2
PET117
PEX13
PEX2
PEX7
PFAS
PFDN4
PFDN5
PFKP
PGD
PGGT1B
PGK1
PGM2
PGS1
PHAX
PHC1
PHF10
PHF11
PHF14
PHF19
PHF2
PHF6
PHKB
PHOSPHO2
PHTF2
PHYH
PI4K2B 
PI4KA
PI4KA 
PIAS2
PIAS3
PIBF1
PIGB
PIGC
PIGF
PIGK
PIGL
PIGM
PIGN
PIGP
PIGW
PIK3C3
PIK3CB
PIK3R3
PIK3R4
PIN1
PIN4
PIR
PJA2
PKD2
PKIA
PKLR
PKP4
PLA2G12A
PLAA
PLAGL1
PLEKHA2
PLEKHA5
PLGRKT
PLK4
PLOD2
PLRG1
PLS1
PLSCR1
PM20D2
PMPCB
PMS1
PMS2P5
PMS2P8
PNN
PNPLA4
PNPT1
POC1A
POC5
POGLUT1
POGZ
POLA1
POLA2
POLB
POLD1
POLD3
POLE
POLE2
POLE4
POLQ
POLR1B
POLR2B
POLR2G
POLR2H
POLR2J 
POLR2J4
POLR2K
POLR3A
POLR3F
POLR3K
POMGNT2
POMP
PON2
POP5
POT1
PPA1
PPA2
PPAPDC1A
PPAPDC2
PPAT
PPCDC
PPCS
PPIA
PPIE
PPIH
PPIL1
PPIL3
PPIL4
PPIP5K2
PPP1CC
PPP1R21
PPP1R3E
PPP1R7
PPP1R8
PPP2CA
PPP2CB
PPP2R5C
PPP3CA
PPP3CB
PPP4R1
PPT1
PPWD1
PQBP1
PRDM15
PRDX3
PRDX4
PRDX6
PRELID2
PREP
PRIM1
PRKAA1
PRKACB
PRKAG1
PRKAR1A
PRKAR2A
PRKAR2B
PRKCB
PRKCI
PRKDC
PRKX
PRKX 
PRMT3
PRMT6
PRMT9
PRORSD1P
PROS1
PROSER1
PROSER3
PRPF3
PRPF38A
PRPF40A
PRRC1
PSIP1
PSMA1
PSMA2
PSMA4
PSMB3
PSMB4
PSMB6
PSMC1
PSMC2
PSMC3
PSMC3IP
PSMC5
PSMD1
PSMD11
PSMD12
PSMD14
PSMD2
PSMD4
PSMD5
PSMD5-AS1
PSMD6
PSMG1
PSMG3
PSTK
PSTPIP2
PTBP2
PTCD2
PTCD3
PTER
PTMA
PTPLAD1
PTPMT1
PTPN12
PTPRA
PTPRO
PTRHD1
PTS
PUM2
PURA
PUS7
PWAR6
PXMP2
PXMP4
PXN-AS1
PXYLP1
PYROXD1
QDPR
QSER1
R3HDM1
R3HDM2
RAB11A
RAB11FIP2
RAB13
RAB18
RAB1A
RAB23
RAB27B
RAB28
RAB40C
RAB4A 
RAB8A
RABGGTB 
RAD1
RAD18
RAD50
RAD51
RAD51AP1
RAD51C
RAD54B
RAD54L
RAD54L2
RAE1
RALA
RALGAPA1
RALGAPA1 
RAN
RANBP1
RANBP2
RANBP3
RANBP6
RAP1B
RAP1GDS1
RAP2B
RAP2C
RARRES1
RARS2
RASA1
RASA2
RASSF1
RB1
RBAK
RBBP7
RBBP8
RBL1
RBM12
RBM12B
RBM17
RBM25
RBM26
RBM28
RBM3
RBM41
RBM43
RBM45
RBMS1
RBMX2
RBMXL1
RBPJ
RCAN1
RCBTB1
RCBTB2
RCN1
RCN2
RECQL
RECQL4
REEP3
REEP5
REPS2
REST
RFC1
RFC2
RFC4
RFC5
RFK
RFWD2
RFWD3
RFX5
RFXAP
RGS10
RGS12
RHNO1
RHOBTB3
RIC8B
RIMS3
RINT1
RIOK1
RIOK2
RLIM
RMDN1
RMDN2
RMI1
RMI2
RNASEH2A
RNASEH2B
RNF111
RNF113A
RNF138
RNF141
RNF144A
RNF168
RNF169
RNF2
RNF20
RNF219
RNF34
RNF41
RNF6
RNF8
RNFT1
RNGTT
RNMT
RNU86 
ROCK2
ROGDI
RP1-39G22.7
RP11-1094M14.11
RP11-111M22.3
RP11-121C2.2
RP11-209A2.1
RP11-226L15.5
RP11-305E6.4
RP11-348P10.2
RP11-350F4.2
RP11-38P22.2
RP11-473I1.9
RP11-480A16.1
RP11-488L18.10
RP11-498C9.15
RP11-53O19.3
RP11-846E15.2
RP11-97C16.1
RP13-258O15.1 
RP3-334F4.1
RP3-486D24.1
RP4-595K12.1
RP4-710M16.1
RP5-1118D24.2
RP5-882O7.1
RP5-935K16.1
RP5-991G20.4
RP6-11O7.2 
RP9
RPA1
RPA2
RPA3
RPA3OS
RPAP2
RPAP3
RPE
RPF1
RPF2
RPGR
RPIA
RPL10 
RPL10A
RPL11
RPL12
RPL13 
RPL13A 
RPL14
RPL15
RPL18A 
RPL18AP16 
RPL22
RPL22L1
RPL23 
RPL23A
RPL23A 
RPL24
RPL26L1
RPL27
RPL27A
RPL29
RPL3
RPL30
RPL32
RPL32P3
RPL34
RPL35
RPL35P8 
RPL36
RPL36A 
RPL37
RPL37A
RPL4 
RPL41
RPL5 
RPL6
RPL7
RPL7A 
RPL7AP10 
RPL9
RPLP0
RPP21 
RPP30
RPRD1A
