Gene Symbol
C17orf62
C17orf89
C19orf12
C19orf48 
C19orf54
C19orf60
C19orf70
C1QBP
C1orf123
C1orf21
C1orf74
C1orf85
C20orf24 
C20orf27
C21orf33
C21orf59
C2orf44
C2orf47
C3orf17
C3orf80
C4orf48
C6orf136
C7orf25 
C7orf26
C7orf49
C7orf55 
C8orf33
C8orf37
C8orf44-SGK3 
C8orf82
C9orf114
CA8
CAB39
CACYBP
CAD
CALM1 
CAMK2G
CAMKK2
CAP1
CAPN15
CASD1
CASP3
CASP4
CASP8
CBFA2T3
CBFB
CBR1
CBWD1 
CBX2
CCAR2
CCDC113
CCDC115
CCDC124
CCDC125
CCDC137
CCDC22
CCDC85B
CCDC93
CCM2
CCND2
CCNJ
CCT5
CD302 
CD320
CD3EAP
CD53
CD63
CD81
CD82
CD83
CD84
CD97
CD99
CDC37
CDC42SE1
CDC5L
CDK12
CDK2AP1
CDK4
CDK5
CDK6
CDK7
CDKN2AIP
CDKN2AIPNL
CDPF1
CEBPZ
CECR5
CELF2
CENPB
CENPV
CEP104
CEP164
CEP250
CEP55
CETN2
CFD
CFL1
CHAF1B
CHCHD1
CHCHD10
CHCHD2
CHCHD4
CHCHD5
CHCHD6
CHD4
CHD7
CHD8
CHKA
CHKB
CHMP3 
CHMP6
CHORDC1
CHST10
CHTF8
CHURC1-FNTB 
CIAO1
CIAPIN1
CIRH1A
CISD1
CISD3
CLCN5
CLEC11A
CLIC1
CLN6
CLPB
CLPP
CLPTM1L
CLTA
CLUH
CMBL
CMC4
CMTM6
CMTM7
CNDP2
CNKSR3
CNOT1
CNOT7
CNPY3
COA3
COA4
COA6
COA7
COASY
COG8 
COLGALT1
COMMD5 
COMMD7
COMMD9
COPS7B
COQ3
COQ4
COQ6
CORO1C
COX2
COX20
COX5B
COX7B
CPNE3
CPSF1 
CPSF4
CPSF7
CPT1A
CPT2
CRELD2
CRTAP
CRYZ
CS
CSF1
CSF2RB
CSK
CSNK1G2
CSNK2A2
CSNK2B
CSRP1
CSRP2BP 
CST3
CSTF1
CTBP1
CTBP2
CTDSPL
CTNNBL1
CTR9
CTSC
CTSH
CUEDC2
CUL4A
CWC15
CXXC1
CXorf38
CXorf40A
CXorf40A 
CXorf40B
CYB561
CYB561A3
CYB561D2
CYB5B
CYB5D1
CYC1
CYCSP33 
CYFIP1
CYP1B1
CYP20A1
CYP51A1 
D2HGDH
DAG1
DAK
DALRD3
DANCR
DARS2
DBI
DBNL 
DCAF13
DCAF17
DCAF4
DCPS
DCTD
DCTN1
DCTN1 
DCTN5
DCTPP1
DCUN1D5
DDN
DDOST
DDT 
DDX19A
DDX19B
DDX21
DDX27 
DDX28
DDX31
DDX39A
DDX41
DDX49
DDX51
DDX54
DEAF1
DEF8
DENND5B
DFFA
DFFB
DGCR6 
DGKD
DGKQ
DHCR24
DHCR7
DHDDS
DHRS11
DHRS7
DHRSX
DHX16
DHX30
DHX32
DHX33
DHX35
DHX36
DHX37
DHX57
DIABLO
DIP2B
DLEU1
DNAAF2
DNAH14
DNAJA3
DNAJB11
DNAJC10
DNAJC11
DNAJC12
DNAJC14
DNAJC2
DNAJC5
DNAJC7
DNAJC8
DNMBP
DNMT3A
DNMT3B
DNPH1
DNTTIP1
DOCK11
DOCK2
DOCK5
DOK3
DOLK
DPAGT1
DPH2
DPP3
DPP7
DPY30 
DQ570835
DRG2
DSCR3
DSTN
DSTNP2
DTD1
DTNBP1
DUS1L
DUS2
DUSP11
DUSP12
DUSP14
DUSP2
DUSP22 
DUSP23
DUSP7
DXO
DYRK4
E2F3
EAF2
EARS2
EBP
EBPL
ECD
ECE2
ECHS1
EDC3
EDC4
EDEM2
EEFSEC
EFHD2
EFTUD2
EGFL7
EHD4
EHMT2
EIF2B1
EIF2B4
EIF3A
EIF3B
EIF3C 
EIF3G
EIF3I
EIF3K
EIF4A1 
EIF4A3
EIF4EBP1
EIF5B
EIF6
ELAC1
ELAC2
ELK3
ELP5
ELP6
EMC4
EMC8
EMG1
EMILIN2
EML4
EMP2
EMP3
EMR2
ENO1
ENO3
ENPP3
ENTPD7
ENY2
EOGT
EPB41L2
EPHB4
EPS15L1
ERAL1
ERAP2
ERC1
ERCC8
ERI3
ERICH1
ERO1L
ERP29
ESYT1
ETHE1
ETS2
ETV6
EXD2
EXOC3
EXOSC5
EXOSC7
EXT1
EXTL2
FABP5
FADS2
FADS3
FAIM
FAM101B
FAM118B
FAM124B
FAM127A
FAM129B
FAM135A
FAM136A 
FAM171A1
FAM173A
FAM189B
FAM195A
FAM210A
FAM216A
FAM217B
FAM229B
FAM26F
FAM32A
FAM49B
FAM57A
FAM60A
FAM65A
FAM78A 
FAM86A
FAM86B1 
FAR2
FARSA
FBN1
FBXL14
FBXL17
FBXO16 
FBXW9
FCRLB
FDX1
FDXACB1
FERMT3
FGD3
FHL3
FHOD1
FIBP
FJX1
FKBP11
FKBP1A 
FKBP7
FKBP9
FLAD1
FLJ10038
FLNA
FLOT1
FLVCR1-AS1
FNTA
FOCAD
FOXRED2
FRAT2
FSCN1
FTSJ1
FTSJ3
FUK
FUT10
FUT8
FXYD5
FYN
FYTTD1
FZD3
G3BP1
G6PC3
GADD45GIP1
GALK2
GALNT7
GANAB
GANC
GAPDHP73 
GART
GATA2
GATAD1
GATC 
GBAP1
GBE1
GCHFR
GCN1L1
GCNT1
GEMIN4
GEMIN5
GEMIN7
GEMIN8
GGA1
GIMAP2
GLB1L2
GLE1
GLIDR 
GLRX2
GLRX3
GLS
GLTP
GLUD1
GLUD2
GLYR1 
GM2A
GMDS
GMFG
GMPPA
GMPR2
GNA15
GNAI2
GNG5
GNL3
GNL3 
GNPNAT1
GORAB
GORASP1
GORASP2
GPAA1
GPATCH4
GPD1L
GPI
GPN1
GPR107
GPR125
GPR160
GPR27
GPR56
GPS1
GRAMD1A
GRAMD4
GRHPR
GSTM1
GSTM2
GSTP1
GSTZ1
GTF2E2
GTF2F1
GTF2H4
GTF2I 
GTF3C1
GTF3C2
GTF3C5
GTPBP4
GUCY1A3
GUCY1B3
GUSBP1 
GYG1
GYS1
HARS2
HAUS7 
HAX1
HCLS1
HDAC2
HDAC3
HDAC7
HDAC8
HDDC3
HEATR1
HEATR2
HEATR3
HES5
HGH1
HGSNAT
HHEX
HIBCH
HIF1AN
HLA-DMA
HMGA1
HMHA1
HN1
HNRNPL
HOMER2
HOXA10-HOXA9 
HOXB3
HPDL
HRAS
HRSP12
HSBP1
HSD17B1
HSPA4
HSPA8 
HSPBP1
HSPD1
HYMAI
ICAM2
ID1
IDE
IDH3A
IDH3B
IFFO2
IFI35
IFNAR1
IFNAR2
IFT172
IFT22
IFT27
IFT43
IFT46
IFT57
IGFBP7
IGLL1
IKBKB
IL27RA
IL2RG
IL4R
IL7
ILF2
ILVBL
IMP3
IMP4
IMPDH1
IMPDH2
INO80
INO80E
INPP1
INPP5E
INPPL1
IPO4
IQCE
IQGAP1
IRAK1
ITGA2B
ITGAE
ITGB7
ITM2A
ITPA
ITPR1
ITPR2
JUP
KANK1
KARS
KAT2A
KATNB1
KB-431C1.4
KCNK5
KCTD10
KCTD15
KDM1B
KHK
KIAA0020
KIAA0100
KIAA0141
KIAA0195 
KIAA0196
KIAA0226
KIAA0391 
KIAA1147
KIAA1522
KIAA1671
KIAA1919
KIAA1958
KIF2A
KLHDC4
KLHDC4 
KLHL23 
KLHL36
KLHL5
KLHL6
KRI1
KTN1
KYNU
L2HGDH
L3MBTL2
LAMTOR2
LAPTM4B
LAPTM5
LAS1L
LCP1
LCP2
LDB1
LDLRAD3
LDLRAP1
LDOC1L
LEF1
LEPRE1
LETM1
LGALS3BP
LIG3
LINC00094
LINC00263 
LINC00623
LINC00888
LINC00921 
LINC00961
LINC01215
LINC01278
LINC01420
LIPA
LIX1L
LMBR1
LNP1
LOC100131262
LOC100288778 
LOC100506098
LOC100506403 
LOC100506473 
LOC100506797
LOC100996696 
LOC100996732 
LOC100996747 
LOC101060179 
LOC101060373 
LOC101927673 
LOC101927841
LOC101927933 
LOC101928134
LOC101928589 
LOC101928612
LOC101928676 
LOC101928717 
LOC101928830 
LOC101929597 
LOC101930150 
LOC101930306 
LOC102606465
LOC102723864
LOC102724316 
LOC102724967
LOC102725188 
LOC102725263 
LOC150776 
LOC254057
LOC284889
LOC388692
LOC494150
LOC642533
LOC642852
LOC646762
LOC730101
LOC90784 
LONRF1
LPCAT3
LPCAT3 
LPCAT4
LRP8
LRRC20
LRRC34
LRRC41
LRRC42
LRRC47
LRRC59
LRRC69
LRRC8D
LRRFIP1
LSG1
LSM1
LSM12
LSM2
LSM7
LYN
LYPLA1
LZTS2
MACF1
MACROD1
MAGED1
MAGED2
MAGEF1
MAGOH2
MALSU1
MAN1B1
MAN2B2
MAP2K5
MAP3K1
MAP7
MAP7D3
MAPKAPK3
MAPKAPK5
MAPRE1
MARCKSL1
MARS2
MARVELD1
MARVELD2
MAST4
MBTPS1
MCAT
MCCC2
MCM5
MCRS1
MDH2
MDP1 
ME2
MEA1
MED12
MED20
MED22
MEF2C
MEN1
MESDC2
MEST
METTL1
METTL25
MFNG
MFSD1
MGC27345 
MGST1
MGST2
MIEF1
MIF
MIF4GD
MINA
MINOS1-NBL1 
MIPEP
MIR1292 
MIR17 
MIR3658 
MIR4745 
MIR636 
MIR6789 
MIR6824 
MIR6834 
MIR7110 
MIR943 
MLC1
MLKL
MLLT1
MLLT10
MLLT11
MLLT6
MLST8
MLX
MMAA
MMACHC
MMADHC
MMS19
MOB1A
MOCS2
MON1A
MORN2
MPHOSPH10
MPI
MPLKIP
MPND
MPP6
MPST
MPV17
MPZL1
MREG
MRFAP1
MROH7-TTC4 
MRPL12
MRPL14
MRPL15
MRPL17
MRPL18
MRPL21
MRPL23
MRPL24
MRPL32
MRPL38
MRPL4
MRPL40
MRPL41
MRPL43
MRPL49
MRPL52
MRPS15
MRPS16
MRPS17
MRPS18A
MRPS2
MRPS21
MRPS23
MRPS25
MRPS26
MRPS34
MRPS6
MRPS7
MRRF
MRTO4
MSANTD2
MSL1
MSN
MSRA
MST4
MSTO1
MSTO1 
MTA3
MTDH
MTFMT
MTFP1
MTG1
MTHFS 
MTM1
MTRR
MTX1
MUS81
MUTYH
MVB12A
MYADM
MYBBP1A
MYC
MYD88
MYH9
MYL6B
MYO1G
NAA20
NAA25
NAB1
NABP2
NACC2
NADK
NADK2
NADSYN1
NAF1
NAGLU
NAGPA
NANOS1
NARR 
NARS2
NAT10
NAT9
NBL1
NBPF1
NBPF20
NCBP1
NCBP2
NCBP2-AS2
NCF4
NCK1-AS1
NCK2
NCL
NCLN
NCOA5
NCR3LG1 
NCS1
NCSTN
ND2
NDFIP1
NDN
NDNL2
NDRG3
NDUFA12
NDUFA13
NDUFA3
NDUFAF4
NDUFB11
NDUFB2
NDUFS7
NDUFV3
NEFH
NEK3
NELFB
NELFCD
NET1
NEU3
NFATC1
NFATC3
NFKB1
NFRKB
NGDN
NGFRAP1
NHP2
NICN1
NIFK
NIN
NIPSNAP1
NISCH
NIT2
NKRF
NLE1
NLN
NLRP2
NME4
NMRAL1
NMU
NOA1
NOB1
NOC4L
NOL10
NOL11
NOL12
NOL4L
NOL7
NOL8
NOL9
NOLC1
NOP14
NOP16
NOP2
NOSIP
NOTCH2
NPM1P22 
NPM3
NPRL2
NQO1
NRBF2
NRDE2
NRM
NRROS
NSD1
NSDHL
NSMAF
NSUN2
NSUN5
NSUN5P1
NSUN5P1 
NT5C3B
NT5DC2
NT5DC3
NTHL1
NTPCR
NUBP2
NUBPL
NUDC
NUDCD1
NUDT16L1
NUDT16P1
NUDT3
NUDT3 
NUDT5
NUFIP1
NUP160
NUP188
NUP62
NUS1
NUS1 
NUTF2 
NXPE3
OCIAD2
ODC1
OGFOD1
OGFOD2
OPN3
OR7E12P
OSBPL6
OSBPL9
OSGEP
OSTC
P2RX5
P2RY8
PA2G4
PAFAH1B3
PAK2
PANK1
PANX1
PAPSS1
PAPSS2
PARL
PARP16
PARVB
PATZ1
PAWR
PAX8-AS1
PBDC1
PCBD1
PCID2
PCYOX1
PDCD11
PDCD2L
PDCD5
PDIA3
PDIA4
PDIA6
PDK3
PDLIM1
PDP2
PDSS1
PDXP 
PEA15
PEBP1
PELO
PEMT
PEPD
PER3
PES1
PET112
PEX1
PEX10
PEX11A
PEX11B
PEX14
PEX26
PEX3
PEX6
PFDN1
PFKFB3
PFKL
PFN1
PGAM1
PGAP2
PGBD1
PGLS
PGM1
PGM3
PGRMC1
PHACTR2
PHB
PHB2
PHC2
PHTF1
PIEZO1
PIGG
PIGH
PIGT
PIGU
PIGV
PIGX
PIGY 
PIK3CG
PIP4K2B
PITPNB
PITRM1
PJA1
PKIG
PKM
PKN3
PLA2G4A
PLAGL2
PLCG2
PLD1
PLEKHA8
PLIN3
PLK1
PLOD1
PLP2
PLTP
PLXNA1
PLXNC1
PLXND1
PMF1
PMM2
PMP22
PMPCA
PMS2P1
PMS2P1 
PMS2P3
PMS2P5 
PMVK
POFUT1
POGK
POLD2
POLDIP2
POLE3
POLG
POLR1A
POLR1C
POLR1E
POLR2D
POLR2E
POLR3B
POLR3G
POLRMT
POM121 
POM121C
POP1
POP4
PP7080
PPAN 
PPAPDC1B
PPARGC1B
PPIAP21 
PPID
PPIF
PPIL2
PPM1F
PPM1G
PPM1H
PPP1R11
PPP1R14B
PPP1R16A
PPP1R26
PPP2R1A
PPP2R4
PPP2R5A
PPRC1
PQLC3
PRADC1
PRCP
PRDM4
PRDX1
PREB
PRELID1
PREX1
PRICKLE4 
PRIMPOL
PRKCH
PRKCQ
PRKCQ-AS1
PRKCSH
PRKD3
PRKRIR
PRKXP1
PRMT1
PRMT2
PRMT5
PRMT7
PROSC
PROSER2
PRPF19
PRPF31
PRPF4
PRPF6
PRPF8
PRR13
PRR3
PRSS23
PSD4
PSEN1
PSEN2
PSMA3
PSMA5
PSMA7
PSMB1
PSMB5
PSMB8
PSMC4
PSMD3
PSME3
PSMG2
PSPH
PTDSS1
PTGES2
PTGS1
PTPLAD2
PTPN1
PTPN18
PTPN2
PTPN6
PTPN7
PTPN9
PTPRC
PTRH1
PTRH2
PUF60
PUS1
PUS10
PUS3
PUS7L
PWP1
PYCRL
PYGL
QRSL1
QTRT1
QTRTD1
R3HCC1
RAB2A
RAB38
RABEP1
RABEPK
RABGGTA
RABGGTB
RABIF
RABL2A 
RABL3
RABL6
RAC1
RAC2
RAD23B
RAD51D
RALB
RALGAPA2
RANGRF
RARS
RASA3
RASSF3
RASSF5
RBBP9
RBFA
RBFOX2
RBM10
RBM19
RBPMS2
RCC2
RCHY1
RDH10
RDH13
REPIN1
REPS1
RER1
RERE
RETSAT
REXO4
RFT1
RFTN1
RFXANK
RHOA
RHOH
RILPL2
RIN3
RIPK1
RITA1
RMND1
RMND5B
RNASEH1
RNASEH1-AS1
RNASET2
RNF13
RNF130
RNF135
RNF144A-AS1
RNF144B
RNF170
RNF220
RNF4
RNF7
RNH1
RNMTL1
RNPEP
ROMO1
RP11-108L7.15
RP11-295G20.2
RP11-339B21.15
RP11-391M1.4
RP11-50B3.4
RP11-73M18.8
RP11-884K10.7
RP11-95D17.1
RP3-406P24.1
RP5-1068B5.3
RP5-1136G13.2
RP9 
RPAP1
RPARP-AS1
RPE 
RPL19
RPL27A 
RPL39L
RPL7L1
RPN2
RPP14
RPP38
RPP40
RPS15
RPS7
RPTOR
RPUSD3
RQCD1
RRAGD
RRBP1
RRN3P1
RRP7A
RRP9
RRS1
RSAD1
RTCB
RTN1
RUFY3
RUNX3
RUSC1
RWDD2B
S100A4
SAE1
SALL2
SARS2
SCAMP3
SCLY
SCO1
SCO2
SCRIB
SCRN1
SDAD1
SDCCAG3
SDF2L1
SDHAF2
SDHB
SDPR
SEC13
SEC14L2
SEC22C
SEC23A
SEC23IP
SEC61B
SEMA4D
SEPSECS
SEPT6
SEPW1
SERAC1
SERF1A 
SERGEF
SERPINB1
SERPINB6
SERPINB9
SERPINI1
SET 
SETD6
SETD7
SETMAR
SF3A1
SF3A2
SF3B5
SF3B6
SFXN2
SFXN4
SGK223
SGSM2
SGSM3
SH3KBP1
SH3PXD2A
SHKBP1
SHPK
SIAE
SIGIRR
SIGMAR1
SIL1
SIRT5
SIVA1
SLC10A4
SLC16A10
SLC16A9
SLC23A2
SLC25A10
SLC25A11
SLC25A12
SLC25A19
SLC25A26
SLC25A30
SLC25A32
SLC25A4
SLC25A51
SLC26A2
SLC27A2
SLC27A5
SLC29A1
SLC2A10
SLC30A5
SLC30A6
SLC35A4
SLC35B4
SLC35D2
SLC35E3
SLC35F2
SLC35F5
SLC38A1
SLC38A10
SLC38A6
SLC39A11
SLC39A14
SLC39A3
SLC39A4
SLC39A6
SLC39A9
SLC41A1
SLC44A1
SLC45A4
SLC4A2
SLC4A7
SLC52A2
SLC5A6
SLC7A6
SLC9A6
SLC9A7
SLIRP
SMARCA4
SMARCC1
SMCO4
SMIM10
SMIM12
SMNDC1
SMPD2
SMYD2
SMYD3
SMYD5
SNAPC5
SNF8
SNHG1 
SNHG11 
SNHG12 
SNHG16 
SNHG19
SNHG3 
SNORA21
SNORA29 
SNORA5B 
SNORA76C 
SNORD50A 
SNORD89
SNRNP70
SNRPA
SNRPA1
SNRPB
SNRPC
SNUPN
SNX10
SNX11
SNX18
SNX20
SNX30
SNX5
SORD
SOX12
SOX4
SPATA20
SPATA5L1
SPATC1L
SPCS1
SPCS3
SPG21
SPRED2
SPRY1
SPRY2
SPRYD4
SQLE
SRD5A3
SRM
SRP68
SRPK1
SRPK2
SRPRB
SRRM1
SRRT
SRSF6
SS18L2
SSBP4
SSFA2
SSH1
SSR2
SSR3
SSR4
STARD3NL
STAT5A
STK11IP
STK39
STMN3
STOML1
STOML2
STON2
STRADA
STX10
SUCLG1
SUMF2
SUOX
SUPT3H
SURF6
SUSD1
SUV39H1
SWAP70
SWI5
SYK
SYNCRIP
SYNGR1
SYNJ2BP 
SYPL1
TAF1C
TAGLN2
TAMM41
TANC2
TANGO6
TAP2
TARBP2
TATDN2
TBC1D14
TBC1D4
TBCB
TBCD
TBL1X
TBL2
TBL3
TCAIM
TCEAL4
TCEAL8
TCEANC2
TCOF1
TDP2
TDRD7
TECR
TELO2
TEX10
TEX261
TEX264
TFAM
TFB2M
TFG
TFR2
TGFBR2
TGFBRAP1
TGOLN2
THAP4
THEM4
THEM6
THNSL1
THOC5
THOC6
THOP1
THTPA
TIFA
TIMM10
TIMM10B
TIMM13
TIMM17A
TIMM22
TIMM23 
TIMM50
TIMM8B
TIMM9
TIMMDC1
TK2
TKT
TLCD1
TM2D2
TM9SF1
TM9SF2
TM9SF4
TMCO6
TMED3
TMEM101
TMEM104
TMEM109
TMEM110
TMEM117
TMEM123
TMEM126B
TMEM141
TMEM144
TMEM147
TMEM14A
TMEM161A
TMEM173
TMEM177
TMEM184C
TMEM185B
TMEM189 
TMEM19
TMEM192
TMEM192 
TMEM201
TMEM208
TMEM214
TMEM216
TMEM219
TMEM220
TMEM243
TMEM246
TMEM251
TMEM258
TMEM33
TMEM5
TMEM70
TMEM87B
TMEM99
TMOD1 
TMSB10
TMTC4
TMX2
TNFRSF10A
TNFRSF19
TNFRSF21
TNFSF13
TNFSF13B
TNIK
TOE1
TOM1L1
TOMM22
TOMM34
TOMM40
TOMM40L
TOP2B
TOP3B
TOR1AIP1
TOR2A
TOR3A
TOR4A
TP53
TP53BP1
TP53I3
TP53RK
TPCN2
TPD52
TPI1
TPK1
TPM3
TPMT
TPSAB1
TPSAB1 
TPSB2
TRAF2
TRAF3
TRAF3IP2
TRAF3IP3
TRAM2
TRAM2-AS1
TRAP1
TRAPPC1
TRDMT1
TRIM14
TRIM16
TRIM26
TRIM28
TRIM29
TRIM32
TRIM41
TRIM6
TRIP10
TRIP11
TRIP6
TRMT1
TRMT10C
TRMT12
TRMT2A
TRMT6
TRMU
TRNT1
TRUB2
TSC2
TSEN15
TSEN2
TSPAN6
TSPO
TST
TTC1
TTC12
TTC26
TTC27
TTC39C
TTC4
TTC5
TTC7B
TTLL12
TUBA1B
TUBA1C
TUBB2A
TUBB2A 
TUBB2B
TUBB3
TUBB4B
TUFM
TXLNA
TXLNGY
TXN2
TXNDC17
TXNL4A
TXNRD1
TYK2
TYW1
UAP1
UBA1
UBAC2-AS1
UBAP2
UBASH3A
UBE2D1
UBE2J1
UBE2L3
UBE2L6
UBE2NL
UBL5
UBP1
UBXN10
UBXN10-AS1
UCA1
UFC1
UFD1L
UGDH
UNC13B
UQCR10
UQCRC1
UQCRQ
URGCP
URI1
URM1
USO1
USP11
USP13
USP18
USP24
USP30
USP39
USP40
USP46
USP54
UTP11L
UTP14A
UTP3
UTP6
UVRAG
VAMP8
VARS
VARS2
VASP
VAV1
VAV3
VIPAS39
VPS16
VPS25
VPS35
VPS37B
VPS39
VPS52
VPS53
VPS72
VWA8
WBP11
WBP1L
WBSCR16
WBSCR22
WDFY2
WDR1
WDR18
WDR24
WDR37
WDR4
WDR5
WDR73
WDR77
WDR82
WDYHV1
WIBG
WIPF1
WRAP53
WT1
XPNPEP1
XPNPEP3
XPO4
XPO5
XPO6
XRCC3
XRCC6
XRCC6BP1
XRN2
XXYLT1
XYLT2
YBX1
YES1
YIF1B
YKT6
YTHDF1
YTHDF2
YWHAB
YWHAE
YWHAG
YWHAZ
ZBED3
ZBED6CL
ZBTB38
ZBTB8A
ZBTB8OS
ZBTB9
ZC3H18
ZC3HAV1L
ZCCHC11
ZCCHC17
ZCCHC24
ZDHHC16
ZDHHC21
ZDHHC23
ZDHHC24
ZDHHC9
ZFP41
ZFP57
ZFYVE16
ZKSCAN3
ZMPSTE24
ZMYM4
ZMYM6 
ZMYND19
ZNF124
ZNF142
ZNF146
ZNF174
ZNF189
ZNF202
ZNF215
ZNF250
ZNF252P
ZNF26
ZNF275
ZNF280B
ZNF282
ZNF283
ZNF285 
ZNF286A
ZNF286A 
ZNF317
ZNF32
ZNF330
ZNF33B
ZNF341
ZNF35
ZNF395
ZNF398
ZNF43
ZNF445
ZNF473
ZNF496
ZNF502
ZNF512B
ZNF526
ZNF565
ZNF576
ZNF586
ZNF589
ZNF597
ZNF599
ZNF618
ZNF625 
ZNF629
ZNF641
ZNF644
ZNF655
ZNF667
ZNF689
ZNF691
ZNF706
ZNF77
ZNF783
ZNF789
ZNF880
ZNHIT3
ZNRD1
ZNRF1
ZNRF3
ZSCAN31
ZSCAN5A
ZSCAN9
ZSWIM7
ZZZ3
